APPLICATION_ID, REQUEST_GROUP_ID, REQUEST_UNIT_TYPE, UNIT_APPLICATION_ID, REQUEST_UNIT_ID, LAST_UPDATE_DATE, LAST_UPDATED_BY, CREATION_DATE, CREATED_BY, LAST_UPDATE_LOGIN
190,587,A,200,200,30.09.97,1,30.09.97,1,20111
190,587,A,201,201,06.01.98,1,06.01.98,1,23195
190,587,A,202,202,06.01.98,1,06.01.98,1,23195
190,587,A,222,222,30.09.97,1,30.09.97,1,20111
190,587,A,260,260,30.09.97,1,30.09.97,1,20111
190,587,A,275,275,30.09.97,1,30.09.97,1,20111
190,587,A,300,300,06.01.98,1,06.01.98,1,23195
190,587,A,401,401,06.01.98,1,06.01.98,1,23195
190,587,A,601,601,01.12.97,1,01.12.97,1,22396
190,587,A,708,708,06.01.98,1,06.01.98,1,23207
190,588,A,0,0,30.09.97,1,30.09.97,1,20111
190,588,A,170,170,06.01.98,1,06.01.98,1,23195
190,588,A,201,201,06.01.98,1,06.01.98,1,23195
190,588,A,202,202,06.01.98,1,06.01.98,1,23195
190,588,A,279,279,30.09.97,1,30.09.97,1,20111
190,588,A,283,283,14.10.97,1,14.10.97,1,20569
190,588,A,300,300,06.01.98,1,06.01.98,1,23195
190,588,A,401,401,06.01.98,1,06.01.98,1,23195
190,588,A,601,601,01.12.97,1,01.12.97,1,22396
190,588,A,708,708,06.01.98,1,06.01.98,1,23207
190,589,A,0,0,30.09.97,1,30.09.97,1,20111
190,589,A,601,601,01.12.97,1,01.12.97,1,22396
190,589,A,800,800,30.09.97,1,30.09.97,1,20111
190,590,A,0,0,30.09.97,1,30.09.97,1,20111
190,590,A,201,201,30.09.97,1,30.09.97,1,20111
190,590,A,202,202,30.09.97,1,30.09.97,1,20111
190,590,A,250,250,30.09.97,1,30.09.97,1,20111
190,590,A,300,300,30.09.97,1,30.09.97,1,20111
190,590,A,401,401,30.09.97,1,30.09.97,1,20111
190,590,A,601,601,01.12.97,1,01.12.97,1,22396
190,590,A,702,702,30.09.97,1,30.09.97,1,20111
190,590,A,703,703,30.09.97,1,30.09.97,1,20111
190,590,A,704,704,30.09.97,1,30.09.97,1,20111
190,590,A,705,705,30.09.97,1,30.09.97,1,20111
190,590,A,706,706,30.09.97,1,30.09.97,1,20111
190,590,A,707,707,30.09.97,1,30.09.97,1,20111
190,590,A,708,708,30.09.97,1,30.09.97,1,20111
275,262,P,275,33019,10.07.96,2,10.07.96,2,0
275,262,P,275,33021,10.07.96,2,10.07.96,2,0
191,706,P,800,32896,13.01.99,1,13.01.99,1,27421
530,913,P,530,41836,03.04.01,2,03.04.01,2,0
200,1,P,140,20482,26.07.93,2,26.07.93,2,0
275,262,P,275,33023,10.07.96,2,10.07.96,2,0
275,262,P,275,33024,10.07.96,2,10.07.96,2,0
275,262,P,275,33025,10.07.96,2,10.07.96,2,0
275,262,P,275,33051,10.07.96,2,10.07.96,2,0
275,262,P,275,33052,10.07.96,2,10.07.96,2,0
275,262,P,275,33078,10.07.96,2,10.07.96,2,0
200,1,P,222,39597,10.09.99,1,10.09.99,1,38227
275,262,P,275,33080,10.07.96,2,10.07.96,2,0
275,262,P,275,33081,10.07.96,2,10.07.96,2,0
275,262,P,275,33082,10.07.96,2,10.07.96,2,0
275,262,P,275,33150,10.07.96,2,10.07.96,2,0
275,262,P,275,33701,10.07.96,2,10.07.96,2,0
275,262,P,275,33702,10.07.96,2,10.07.96,2,0
275,262,P,275,33703,10.07.96,2,10.07.96,2,0
200,26,P,140,20482,29.09.99,1,29.09.99,1,0
200,26,P,140,38633,14.10.99,1,14.10.99,1,40730
200,26,P,200,20508,29.09.99,1,29.09.99,1,0
200,26,P,200,20510,29.09.99,1,29.09.99,1,0
200,26,P,200,20511,29.09.99,1,29.09.99,1,0
200,26,P,200,20512,29.09.99,1,29.09.99,1,0
200,26,P,200,20513,29.09.99,1,29.09.99,1,0
200,26,P,200,20514,29.09.99,1,29.09.99,1,0
200,26,P,200,20515,29.09.99,1,29.09.99,1,0
200,26,P,200,20516,29.09.99,1,29.09.99,1,0
200,26,P,200,20517,29.09.99,1,29.09.99,1,0
200,26,P,200,20518,29.09.99,1,29.09.99,1,0
200,26,P,200,20519,29.09.99,1,29.09.99,1,0
200,26,P,200,20520,29.09.99,1,29.09.99,1,0
200,26,P,200,20521,29.09.99,1,29.09.99,1,0
200,26,P,200,20522,29.09.99,1,29.09.99,1,0
200,26,P,200,20523,29.09.99,1,29.09.99,1,0
242,1102,P,0,36889,22.04.03,2,22.04.03,2,0
200,26,P,200,20524,29.09.99,1,29.09.99,1,0
200,26,P,200,20525,29.09.99,1,29.09.99,1,0
200,26,P,200,20526,29.09.99,1,29.09.99,1,0
200,26,P,200,20527,29.09.99,1,29.09.99,1,0
200,26,P,200,20528,29.09.99,1,29.09.99,1,0
200,26,P,200,20532,29.09.99,1,29.09.99,1,0
200,26,P,200,20533,29.09.99,1,29.09.99,1,0
200,26,P,200,20535,29.09.99,1,29.09.99,1,0
200,26,P,200,20536,29.09.99,1,29.09.99,1,0
200,26,P,200,20537,29.09.99,1,29.09.99,1,0
200,26,P,200,20538,29.09.99,1,29.09.99,1,0
200,26,P,200,20539,29.09.99,1,29.09.99,1,0
200,26,P,200,20540,29.09.99,1,29.09.99,1,0
200,26,P,200,20541,29.09.99,1,29.09.99,1,0
200,26,P,200,20542,29.09.99,1,29.09.99,1,0
200,26,P,200,20543,29.09.99,1,29.09.99,1,0
200,26,P,200,20544,29.09.99,1,29.09.99,1,0
200,26,P,200,20545,29.09.99,1,29.09.99,1,0
200,26,P,200,20546,29.09.99,1,29.09.99,1,0
200,26,P,200,20547,29.09.99,1,29.09.99,1,0
200,26,P,200,20548,29.09.99,1,29.09.99,1,0
200,26,P,200,20549,29.09.99,1,29.09.99,1,0
200,26,P,200,20551,29.09.99,1,29.09.99,1,0
200,26,P,200,20552,29.09.99,1,29.09.99,1,0
200,26,P,200,20636,29.09.99,1,29.09.99,1,0
200,26,P,200,20752,29.09.99,1,29.09.99,1,0
200,26,P,200,20878,29.09.99,1,29.09.99,1,0
200,26,P,200,31728,29.09.99,1,29.09.99,1,0
200,26,P,200,31730,29.09.99,1,29.09.99,1,0
200,26,P,200,32259,29.09.99,1,29.09.99,1,0
200,26,P,200,32476,29.09.99,1,29.09.99,1,0
200,26,P,200,32477,29.09.99,1,29.09.99,1,0
200,26,P,200,32478,29.09.99,1,29.09.99,1,0
200,26,P,200,32506,29.09.99,1,29.09.99,1,0
200,26,P,200,32528,29.09.99,1,29.09.99,1,0
200,26,P,200,32529,29.09.99,1,29.09.99,1,0
200,26,P,200,32541,29.09.99,1,29.09.99,1,0
200,26,P,200,32579,29.09.99,1,29.09.99,1,0
200,26,P,200,33234,29.09.99,1,29.09.99,1,0
200,26,P,200,33904,29.09.99,1,29.09.99,1,0
200,26,P,200,33905,29.09.99,1,29.09.99,1,0
200,26,P,200,33908,29.09.99,1,29.09.99,1,0
200,26,P,200,33910,29.09.99,1,29.09.99,1,0
200,26,P,200,33911,29.09.99,1,29.09.99,1,0
200,26,P,200,33912,29.09.99,1,29.09.99,1,0
200,26,P,200,33913,29.09.99,1,29.09.99,1,0
200,26,P,200,39721,01.01.80,1,01.01.80,1,0
200,26,P,200,39722,01.01.80,1,01.01.80,1,0
200,26,P,200,39723,01.01.80,1,01.01.80,1,0
200,26,P,200,39724,01.01.80,1,01.01.80,1,0
200,26,P,201,32443,29.09.99,1,29.09.99,1,0
200,26,P,201,32878,29.09.99,1,29.09.99,1,0
200,26,S,200,25,29.09.99,1,29.09.99,1,0
200,26,S,200,26,29.09.99,1,29.09.99,1,0
532,905,P,0,36888,25.07.00,2,25.07.00,2,0
532,905,P,170,40288,25.07.00,2,25.07.00,2,0
532,905,P,532,40354,26.04.00,2,26.04.00,2,0
706,53,P,706,21007,09.06.93,2,09.06.93,2,0
706,53,P,706,21014,09.06.93,2,09.06.93,2,0
706,53,P,706,21020,09.06.93,2,09.06.93,2,0
190,607,A,0,0,26.10.02,1,26.10.02,1,0
190,607,A,601,601,26.10.02,1,26.10.02,1,0
190,607,P,190,42743,26.10.02,1,26.10.02,1,0
190,607,P,190,42745,26.10.02,1,26.10.02,1,0
190,607,P,190,42742,26.10.02,1,26.10.02,1,0
706,53,P,706,21022,09.06.93,2,09.06.93,2,0
706,53,P,706,21027,09.03.93,2,09.03.93,2,0
706,53,P,706,31551,09.03.93,2,09.03.93,2,0
706,53,P,706,31691,09.06.93,2,09.06.93,2,0
706,53,P,706,31956,09.03.93,2,09.03.93,2,0
706,53,P,706,32241,09.03.93,2,09.03.93,2,0
706,53,P,706,32286,09.06.93,2,09.06.93,2,0
706,53,P,706,32288,09.06.93,2,09.06.93,2,0
706,53,P,706,32290,09.06.93,2,09.06.93,2,0
706,53,P,706,32291,09.06.93,2,09.06.93,2,0
706,53,P,706,32300,09.06.93,2,09.06.93,2,0
706,53,P,706,32306,09.06.93,2,09.06.93,2,0
706,53,P,706,32307,09.06.93,2,09.06.93,2,0
706,53,P,706,32308,09.06.93,2,09.06.93,2,0
706,53,P,706,32309,09.06.93,2,09.06.93,2,0
706,53,P,706,32310,09.06.93,2,09.06.93,2,0
706,53,P,706,32323,09.06.93,2,09.06.93,2,0
706,53,P,706,32326,09.06.93,2,09.06.93,2,0
706,53,P,706,32327,09.06.93,2,09.06.93,2,0
706,53,P,706,32336,15.07.93,2,15.07.93,2,0
706,53,P,706,32342,09.06.93,2,09.06.93,2,0
201,112,S,201,37,20.01.94,1,20.01.94,1,0
706,53,P,706,32354,09.06.93,2,09.06.93,2,0
706,53,P,706,32393,09.06.93,2,09.06.93,2,0
706,53,P,706,32508,09.06.93,2,09.06.93,2,0
706,53,P,706,32795,19.11.93,2,19.11.93,2,0
706,53,S,706,38,13.05.94,2,13.05.94,2,0
250,166,A,250,250,29.03.95,2,29.03.95,2,0
706,53,P,702,36120,31.07.97,2,31.07.97,2,0
706,53,P,706,20999,09.03.93,2,09.03.93,2,0
706,53,S,706,39,13.05.94,2,13.05.94,2,0
202,356,P,201,32462,15.10.96,1,15.10.96,1,10244
202,356,P,201,32463,15.10.96,1,15.10.96,1,10244
202,356,P,201,32498,15.10.96,1,15.10.96,1,10244
202,356,P,201,32843,15.10.96,1,15.10.96,1,10244
202,356,P,201,35727,17.10.96,1,17.10.96,1,0
202,356,P,201,35728,17.10.96,1,17.10.96,1,0
202,356,P,201,35729,17.10.96,1,17.10.96,1,0
202,356,P,201,35741,19.12.96,1,19.12.96,1,0
202,356,P,201,35742,19.12.96,1,19.12.96,1,0
706,92,P,706,32168,09.03.93,2,09.03.93,2,0
706,323,P,706,33921,27.07.96,2,27.07.96,2,0
706,357,P,702,36120,31.07.97,2,31.07.97,2,0
706,357,P,706,20999,24.10.96,2,24.10.96,2,0
706,357,P,706,21007,24.10.96,2,24.10.96,2,0
706,357,P,706,21014,24.10.96,2,24.10.96,2,0
706,357,P,706,21020,24.10.96,2,24.10.96,2,0
706,357,P,706,21022,24.10.96,2,24.10.96,2,0
706,357,P,706,21027,24.10.96,2,24.10.96,2,0
706,357,P,706,31551,24.10.96,2,24.10.96,2,0
706,357,P,706,31691,24.10.96,2,24.10.96,2,0
706,357,P,706,31956,24.10.96,2,24.10.96,2,0
706,357,P,706,32241,24.10.96,2,24.10.96,2,0
706,357,P,706,32286,24.10.96,2,24.10.96,2,0
706,357,P,706,32288,24.10.96,2,24.10.96,2,0
706,357,P,706,32290,24.10.96,2,24.10.96,2,0
706,357,P,706,32291,24.10.96,2,24.10.96,2,0
706,357,P,706,32300,24.10.96,2,24.10.96,2,0
706,357,P,706,32306,24.10.96,2,24.10.96,2,0
706,357,P,706,32307,24.10.96,2,24.10.96,2,0
706,357,P,706,32308,24.10.96,2,24.10.96,2,0
706,357,P,706,32309,24.10.96,2,24.10.96,2,0
706,357,P,706,32310,24.10.96,2,24.10.96,2,0
706,357,P,706,32323,24.10.96,2,24.10.96,2,0
706,357,P,706,32326,24.10.96,2,24.10.96,2,0
706,357,P,706,32327,24.10.96,2,24.10.96,2,0
706,357,P,706,32336,24.10.96,2,24.10.96,2,0
706,357,P,706,32342,24.10.96,2,24.10.96,2,0
706,357,P,706,32354,24.10.96,2,24.10.96,2,0
706,357,P,706,32393,24.10.96,2,24.10.96,2,0
706,357,P,706,32508,24.10.96,2,24.10.96,2,0
706,357,P,706,32795,24.10.96,2,24.10.96,2,0
706,357,P,706,34073,24.10.96,2,24.10.96,2,0
706,357,P,706,34090,24.10.96,2,24.10.96,2,0
706,357,S,706,38,24.10.96,2,24.10.96,2,0
706,357,S,706,39,24.10.96,2,24.10.96,2,0
706,696,P,706,37182,10.06.98,2,10.06.98,2,0
706,696,P,706,37183,10.06.98,2,10.06.98,2,0
706,696,P,706,44051,12.12.02,2,12.12.02,2,0
535,1031,P,0,33667,13.03.01,2,13.03.01,2,0
535,1031,P,0,38038,13.03.01,2,13.03.01,2,0
535,1031,P,534,40125,13.03.01,2,13.03.01,2,0
535,1031,P,534,40124,13.03.01,2,13.03.01,2,0
535,1031,P,534,40123,13.03.01,2,13.03.01,2,0
535,1031,P,534,40122,13.03.01,2,13.03.01,2,0
535,1031,P,534,40121,13.03.01,2,13.03.01,2,0
535,1031,P,535,40118,13.03.01,2,13.03.01,2,0
535,1031,P,535,40117,13.03.01,2,13.03.01,2,0
535,1031,P,535,40900,13.03.01,2,13.03.01,2,0
535,1031,P,535,40899,13.03.01,2,13.03.01,2,0
535,1031,P,535,41492,13.03.01,2,13.03.01,2,0
535,1031,P,535,41494,13.03.01,2,13.03.01,2,0
535,1031,P,535,41493,13.03.01,2,13.03.01,2,0
535,1031,P,535,43388,10.03.02,2,10.03.02,2,0
535,1031,P,535,43387,25.03.02,2,25.03.02,2,0
535,1031,P,535,43385,25.03.02,2,25.03.02,2,0
535,1031,P,535,43389,03.04.02,2,03.04.02,2,0
535,1031,P,535,43384,03.04.02,2,03.04.02,2,0
535,1031,P,535,43382,03.04.02,2,03.04.02,2,0
535,1031,P,535,43381,03.04.02,2,03.04.02,2,0
535,1031,P,535,43380,03.04.02,2,03.04.02,2,0
535,1031,P,535,43379,17.05.02,2,17.05.02,2,0
800,994,P,453,42312,02.06.02,2,02.06.02,2,0
800,994,P,453,42309,02.06.02,2,02.06.02,2,0
800,994,P,453,42895,02.06.02,2,02.06.02,2,0
800,994,P,453,42897,02.06.02,2,02.06.02,2,0
800,994,P,453,42896,02.06.02,2,02.06.02,2,0
800,994,P,800,32405,24.05.01,2,24.05.01,2,0
800,924,P,800,32405,30.08.01,1,30.08.01,1,0
800,994,P,800,32406,24.05.01,2,24.05.01,2,0
800,994,P,800,32408,24.05.01,2,24.05.01,2,0
800,994,P,800,32409,24.05.01,2,24.05.01,2,0
800,994,P,800,32410,24.05.01,2,24.05.01,2,0
800,994,P,800,32411,24.05.01,2,24.05.01,2,0
800,994,P,800,32412,24.05.01,2,24.05.01,2,0
800,994,P,800,32413,24.05.01,2,24.05.01,2,0
800,994,P,800,32414,24.05.01,2,24.05.01,2,0
800,994,P,800,32416,24.05.01,2,24.05.01,2,0
800,924,P,800,32514,30.08.01,1,30.08.01,1,0
800,994,P,800,32514,24.05.01,2,24.05.01,2,0
800,994,P,800,32521,24.05.01,2,24.05.01,2,0
800,994,P,800,32526,24.05.01,2,24.05.01,2,0
800,994,P,800,32848,24.05.01,2,24.05.01,2,0
800,994,P,800,32849,24.05.01,2,24.05.01,2,0
800,994,P,800,32850,24.05.01,2,24.05.01,2,0
800,994,P,800,32851,24.05.01,2,24.05.01,2,0
800,994,P,800,32895,24.05.01,2,24.05.01,2,0
800,994,P,800,33278,24.05.01,2,24.05.01,2,0
800,994,P,800,33281,24.05.01,2,24.05.01,2,0
800,994,P,800,33339,24.05.01,2,24.05.01,2,0
800,994,P,800,33340,24.05.01,2,24.05.01,2,0
800,994,P,800,33341,24.05.01,2,24.05.01,2,0
800,994,P,800,33342,24.05.01,2,24.05.01,2,0
800,994,P,800,33606,24.05.01,2,24.05.01,2,0
800,994,P,800,36375,24.05.01,2,24.05.01,2,0
800,994,P,800,37297,24.05.01,2,24.05.01,2,0
800,994,P,800,38623,19.02.03,2,19.02.03,2,0
709,1087,P,709,43546,23.10.02,2,23.10.02,2,0
709,1085,P,709,43546,23.10.02,2,23.10.02,2,0
800,994,P,800,39364,19.02.03,2,19.02.03,2,0
222,104,P,222,32854,04.01.94,1,04.01.94,1,0
222,104,P,222,33048,18.07.94,1,18.07.94,1,0
222,105,P,222,31657,03.05.93,1,03.05.93,1,0
222,106,P,222,32586,07.09.93,1,07.09.93,1,0
222,114,P,222,20901,01.06.93,1,01.06.93,1,0
222,114,P,222,20902,30.06.94,1,30.06.94,1,0
800,994,P,800,40341,19.02.03,2,19.02.03,2,0
800,994,P,800,40342,19.02.03,2,19.02.03,2,0
800,994,P,800,41398,19.02.03,2,19.02.03,2,0
800,994,P,800,41400,19.02.03,2,19.02.03,2,0
800,994,P,800,41781,19.02.03,2,19.02.03,2,0
800,994,P,800,41399,19.02.03,2,19.02.03,2,0
800,994,P,800,41783,24.05.01,2,24.05.01,2,0
800,994,P,800,41784,24.05.01,2,24.05.01,2,0
800,994,P,800,41788,19.02.03,2,19.02.03,2,0
800,994,P,800,41791,19.02.03,2,19.02.03,2,0
800,994,P,800,41790,02.04.04,2,02.04.04,2,0
800,994,P,800,40383,19.02.03,2,19.02.03,2,0
800,994,P,800,42600,19.02.03,2,19.02.03,2,0
800,994,P,800,42601,19.02.03,2,19.02.03,2,0
800,994,P,800,42603,19.02.03,2,19.02.03,2,0
800,994,P,800,42599,19.02.03,2,19.02.03,2,0
800,994,P,800,42607,19.02.03,2,19.02.03,2,0
800,994,P,800,42617,19.02.03,2,19.02.03,2,0
800,994,P,800,42620,25.10.01,2,25.10.01,2,0
800,994,P,800,42621,25.10.01,2,25.10.01,2,0
800,994,P,800,42622,25.10.01,2,25.10.01,2,0
800,994,P,800,42618,19.02.03,2,19.02.03,2,0
800,994,P,800,42614,19.02.03,2,19.02.03,2,0
800,994,P,800,43338,13.06.02,2,13.06.02,2,0
800,994,P,800,44008,19.02.03,2,19.02.03,2,0
800,994,P,800,44009,19.02.03,2,19.02.03,2,0
800,994,P,801,33040,24.05.01,2,24.05.01,2,0
800,994,P,801,33096,24.05.01,2,24.05.01,2,0
800,994,P,801,33099,24.05.01,2,24.05.01,2,0
800,994,P,801,33100,24.05.01,2,24.05.01,2,0
800,994,P,801,33103,24.05.01,2,24.05.01,2,0
800,925,P,800,32405,30.08.01,1,30.08.01,1,0
800,994,P,801,33104,24.05.01,2,24.05.01,2,0
800,994,P,801,33105,24.05.01,2,24.05.01,2,0
800,994,P,801,33106,24.05.01,2,24.05.01,2,0
800,994,P,801,33107,24.05.01,2,24.05.01,2,0
800,994,P,801,33108,24.05.01,2,24.05.01,2,0
800,994,P,801,33109,24.05.01,2,24.05.01,2,0
800,994,P,801,33110,24.05.01,2,24.05.01,2,0
800,925,P,800,32514,30.08.01,1,30.08.01,1,0
800,994,P,801,33114,16.06.03,2,16.06.03,2,0
800,994,P,801,33260,20.06.03,2,20.06.03,2,0
800,994,P,801,33274,24.05.01,2,24.05.01,2,0
800,994,P,801,33276,24.05.01,2,24.05.01,2,0
800,994,P,801,33280,24.05.01,2,24.05.01,2,0
517,863,P,517,44297,04.11.03,2,04.11.03,2,0
517,863,P,517,44298,04.11.03,2,04.11.03,2,0
517,863,P,517,44299,04.11.03,2,04.11.03,2,0
517,863,P,517,44300,04.11.03,2,04.11.03,2,0
517,863,P,517,44301,04.11.03,2,04.11.03,2,0
517,863,P,517,44302,04.11.03,2,04.11.03,2,0
800,994,A,802,802,19.02.03,2,19.02.03,2,0
8400,947,P,8400,41085,17.06.04,120,17.06.04,120,0
800,994,P,801,41761,24.05.01,2,24.05.01,2,0
800,994,P,801,41760,24.05.01,2,24.05.01,2,0
800,994,P,801,41758,24.05.01,2,24.05.01,2,0
800,994,P,801,41757,24.05.01,2,24.05.01,2,0
800,994,P,801,41755,24.05.01,2,24.05.01,2,0
800,994,P,801,41754,24.05.01,2,24.05.01,2,0
800,994,P,801,41753,24.05.01,2,24.05.01,2,0
800,994,P,801,41751,24.05.01,2,24.05.01,2,0
800,994,P,801,41748,24.05.01,2,24.05.01,2,0
800,994,P,801,41746,24.05.01,2,24.05.01,2,0
800,994,P,801,41744,24.05.01,2,24.05.01,2,0
800,994,P,801,41738,24.05.01,2,24.05.01,2,0
800,994,P,801,41735,24.05.01,2,24.05.01,2,0
800,994,P,801,41732,24.05.01,2,24.05.01,2,0
800,994,P,801,41728,24.05.01,2,24.05.01,2,0
800,994,P,801,41726,24.05.01,2,24.05.01,2,0
800,994,P,801,41724,24.05.01,2,24.05.01,2,0
800,994,P,801,41718,24.05.01,2,24.05.01,2,0
800,994,P,801,41716,24.05.01,2,24.05.01,2,0
800,994,P,801,41715,24.05.01,2,24.05.01,2,0
800,994,P,801,41714,24.05.01,2,24.05.01,2,0
800,994,P,801,41713,24.05.01,2,24.05.01,2,0
800,994,P,801,42626,13.09.01,2,13.09.01,2,0
800,994,P,801,43452,21.03.02,2,21.03.02,2,0
800,994,P,801,43313,30.04.02,2,30.04.02,2,0
800,994,P,801,43308,01.05.02,2,01.05.02,2,0
800,994,P,801,43310,03.05.02,2,03.05.02,2,0
800,994,P,801,43317,19.02.03,2,19.02.03,2,0
800,994,P,801,43949,19.02.03,2,19.02.03,2,0
8400,965,P,8400,41104,17.06.04,120,17.06.04,120,0
800,994,P,801,33329,24.05.01,2,24.05.01,2,0
800,994,P,801,33343,24.05.01,2,24.05.01,2,0
800,994,P,801,33344,24.05.01,2,24.05.01,2,0
800,994,P,801,33544,24.05.01,2,24.05.01,2,0
800,994,P,801,33583,24.05.01,2,24.05.01,2,0
800,994,P,801,33607,24.05.01,2,24.05.01,2,0
800,994,P,801,33611,24.05.01,2,24.05.01,2,0
800,994,P,801,34056,24.05.01,2,24.05.01,2,0
800,994,P,801,34057,24.05.01,2,24.05.01,2,0
800,994,P,801,36108,24.05.01,2,24.05.01,2,0
800,994,P,801,36345,19.02.03,2,19.02.03,2,0
800,994,P,801,37172,24.05.01,2,24.05.01,2,0
800,994,P,801,40260,19.02.03,2,19.02.03,2,0
800,994,P,801,40261,19.02.03,2,19.02.03,2,0
800,994,P,801,41711,24.05.01,2,24.05.01,2,0
800,994,P,801,41778,24.05.01,2,24.05.01,2,0
800,994,P,801,41775,24.05.01,2,24.05.01,2,0
222,118,P,222,20876,12.11.93,1,12.11.93,1,0
222,118,P,222,20888,07.12.93,1,07.12.93,1,0
222,118,P,222,20892,16.12.93,1,16.12.93,1,0
222,118,P,222,20894,07.12.93,1,07.12.93,1,0
222,118,P,222,20895,07.12.93,1,07.12.93,1,0
222,118,P,222,31712,07.12.93,1,07.12.93,1,0
222,118,P,222,31717,07.12.93,1,07.12.93,1,0
222,118,P,222,31845,07.12.93,1,07.12.93,1,0
222,118,P,222,32583,04.02.94,1,04.02.94,1,0
222,118,P,222,32777,07.12.93,1,07.12.93,1,0
222,118,P,222,32903,11.03.94,1,11.03.94,1,0
222,118,P,222,33153,14.12.94,1,14.12.94,1,0
222,118,P,222,33447,22.06.95,1,22.06.95,1,0
8400,964,P,8400,41108,17.06.04,120,17.06.04,120,0
222,118,S,222,44,18.04.95,1,18.04.95,1,0
800,994,P,801,41772,24.05.01,2,24.05.01,2,0
800,994,P,801,41770,24.05.01,2,24.05.01,2,0
800,994,P,801,41767,24.05.01,2,24.05.01,2,0
800,994,P,801,41766,24.05.01,2,24.05.01,2,0
800,994,P,801,41765,24.05.01,2,24.05.01,2,0
222,133,P,222,31915,02.08.93,1,02.08.93,1,0
222,134,P,222,31912,02.08.93,1,02.08.93,1,0
800,994,P,801,41763,24.05.01,2,24.05.01,2,0
222,144,P,200,20523,03.06.94,1,03.06.94,1,0
222,144,P,222,20884,03.06.94,1,03.06.94,1,0
222,144,P,222,20893,03.06.94,1,03.06.94,1,0
222,144,P,222,20894,03.06.94,1,03.06.94,1,0
222,144,P,222,20895,03.06.94,1,03.06.94,1,0
222,144,P,222,20904,03.06.94,1,03.06.94,1,0
222,144,P,222,32821,03.06.94,1,03.06.94,1,0
222,144,P,222,32822,03.06.94,1,03.06.94,1,0
222,204,P,222,33433,09.06.95,1,09.06.95,1,0
222,211,P,222,33435,23.06.95,1,23.06.95,1,0
222,211,P,222,33437,23.06.95,1,23.06.95,1,0
222,211,P,222,33440,18.06.95,1,18.06.95,1,0
222,211,P,222,33441,18.06.95,1,18.06.95,1,0
222,211,P,222,33442,18.06.95,1,18.06.95,1,0
222,211,P,222,33444,18.06.95,1,18.06.95,1,0
222,211,P,222,33446,18.06.95,1,18.06.95,1,0
8400,958,P,8400,49355,17.06.04,120,17.06.04,120,0
8400,958,P,8400,42386,17.06.04,120,17.06.04,120,0
8400,958,P,8400,42388,17.06.04,120,17.06.04,120,0
8400,955,P,8400,41068,17.06.04,120,17.06.04,120,0
8400,955,P,8400,41025,17.06.04,120,17.06.04,120,0
8400,950,P,8400,41054,17.06.04,120,17.06.04,120,0
8400,950,P,8400,41021,17.06.04,120,17.06.04,120,0
8400,950,P,8400,41020,17.06.04,120,17.06.04,120,0
8400,950,P,8400,41017,17.06.04,120,17.06.04,120,0
8400,950,P,8400,41012,17.06.04,120,17.06.04,120,0
8400,950,P,8400,41000,17.06.04,120,17.06.04,120,0
8400,950,P,8400,40999,17.06.04,120,17.06.04,120,0
8400,950,P,8400,40980,17.06.04,120,17.06.04,120,0
191,1082,P,191,46556,05.12.05,121,05.12.05,121,0
867,1081,P,867,46335,10.02.08,121,10.02.08,121,0
867,1081,P,867,50334,27.03.08,121,27.03.08,121,0
867,1081,P,867,50333,08.05.08,121,08.05.08,121,0
0,6,P,0,46795,19.07.06,121,19.07.06,121,0
0,6,P,0,46781,19.07.06,121,19.07.06,121,0
0,6,P,0,44414,19.07.06,121,19.07.06,121,0
0,6,P,0,44418,19.07.06,121,19.07.06,121,0
0,6,P,0,46786,19.07.06,121,19.07.06,121,0
0,6,P,0,46775,19.07.06,121,19.07.06,121,0
0,6,P,0,46791,19.07.06,121,19.07.06,121,0
0,6,P,0,46784,19.07.06,121,19.07.06,121,0
0,6,P,0,46790,19.07.06,121,19.07.06,121,0
0,6,P,0,46798,19.07.06,121,19.07.06,121,0
0,6,P,0,46797,19.07.06,121,19.07.06,121,0
0,6,P,0,46796,19.07.06,121,19.07.06,121,0
0,6,P,0,46779,19.07.06,121,19.07.06,121,0
0,6,P,0,46782,19.07.06,121,19.07.06,121,0
0,6,P,0,50697,05.02.08,121,05.02.08,121,0
0,6,P,50,43464,19.07.06,121,19.07.06,121,0
0,6,P,50,43463,19.07.06,121,19.07.06,121,0
0,6,P,50,43462,19.07.06,121,19.07.06,121,0
0,6,P,50,43461,19.07.06,121,19.07.06,121,0
0,6,P,50,43454,19.07.06,121,19.07.06,121,0
0,6,P,50,44094,19.07.06,121,19.07.06,121,0
0,6,P,50,44106,19.07.06,121,19.07.06,121,0
0,6,P,50,44108,19.07.06,121,19.07.06,121,0
0,6,P,50,46334,19.07.06,121,19.07.06,121,0
0,6,P,50,46336,19.07.06,121,19.07.06,121,0
0,6,P,50,46330,19.07.06,121,19.07.06,121,0
0,6,P,50,50329,24.03.08,121,24.03.08,121,0
800,994,P,801,41762,24.05.01,2,24.05.01,2,0
0,6,P,50,50332,24.03.08,121,24.03.08,121,0
0,6,P,170,40126,19.07.06,121,19.07.06,121,0
0,6,P,170,40287,19.07.06,121,19.07.06,121,0
0,6,P,170,42821,19.07.06,121,19.07.06,121,0
0,6,P,170,42824,19.07.06,121,19.07.06,121,0
0,6,P,170,42820,19.07.06,121,19.07.06,121,0
0,6,P,170,42817,19.07.06,121,19.07.06,121,0
