PROFILE_OPTION_NAME, LANGUAGE, USER_PROFILE_OPTION_NAME, CREATED_BY, CREATION_DATE, LAST_UPDATED_BY, LAST_UPDATE_DATE, LAST_UPDATE_LOGIN, DESCRIPTION, SOURCE_LANG
BOM:CONFIG_INHERIT_OP_SEQ,US,BOM: Inherit option class operation sequence number,1,12.06.97,120,21.01.05,0,Determines whether the AutoCreate Configuration should inherit operation sequence numbers,US
BOM:CONFIG_ITEM_DELIMITER,US,BOM: Configuration Item Delimiter,1,12.06.97,120,21.01.05,0,Used to separate order number and line number during config item creation, when 'replace with order number/line number' option is chosen,US
BOM:CONFIG_ITEM_TYPE,US,BOM: Configuration Item Type,1,12.06.97,120,21.01.05,0,BOM: Configuration Item Type,US
BOM:CUSTOM_MATCH,US,BOM: Use Custom Match Function,1,10.12.99,120,21.01.05,0,,US
BOM:DEFAULT_BOM_LEVELS,US,BOM: Default Bill of Material Levels,1,12.06.97,120,21.01.05,0,The number of levels to use as a default for bill of material indented explosions,US
BOM:DEFAULT_WIP_VALUES,US,BOM: Default WIP Supply Values for Components,1,12.06.97,120,21.01.05,0,Default WIP Supply Type, WIP Supply Subinventory, and WIP Supply Locator for components,US
BOM:HOUR_UOM_CODE,US,BOM: Hour UOM,1,31.07.98,120,21.01.05,0,Hour UOM used by leadtime calculations,US
BOM:ITEM_SEQUENCE_INCREMENT,US,BOM: Component Item Sequence Increment,1,12.06.97,120,21.01.05,0,The amount by which you want to increment item sequences on component rows,US
BOM:MATCH_CONFIG,US,BOM: Match to Existing Configurations,1,10.12.99,120,21.01.05,0,Determines if a Match is performed when creating the Configuration Item,US
BOM:MODEL_ITEM_ACCESS,US,BOM: Model Item Access,1,12.06.97,120,21.01.05,0,Allows you to access model and option class item bills of material,US
BOM:OE_EXP_PAST_DAYS,US,BOM: Days past for starting cutoff of Order Entry bills,1,12.06.97,120,21.01.05,0,,US
BOM:PLANNING_ITEM_ACCESS,US,BOM: Planning Item Access,1,12.06.97,120,21.01.05,0,Allows you to access planning item bills of material,US
BOM:STANDARD_ITEM_ACCESS,US,BOM: Standard Item Access,1,12.06.97,120,21.01.05,0,ALlows you to access standard item bills of material,US
BOM:UPDATE_RESOURCE_UOM,US,BOM: Update Resource UOM,1,12.06.97,120,21.01.05,0,determines whether a user can update the resource uom,US
BOM_OR_ENG,US,Bom or Engineering,1,12.06.97,120,28.07.05,0,Used to hold the application context (BOM or Engineering),US
BOM_WEEK_PERIOD_START_DAY,US,BOM: Week and Period Start Day,1,02.04.98,120,21.01.05,0,Calendar week and period start day,US
BUDGETARY_CONTROL_OPTION,US,Budgetary Control Group,1,12.06.97,120,16.05.05,0,Oracle General Ledger Budgetary Control Option,US
CCT_ROUTING_ADMIN_SETUP,US,CCT Routing Server Setup,1,01.11.99,1,01.11.99,42184,Is Routing Server Setup?,US
CLIENT_TIMEZONE_ID,US,Client Timezone,1,13.10.99,121,06.05.10,0,Client Timezone,US
CM$AC_ERRORS_LIMIT,US,GMF: Actual Cost Process Error Limit,1,01.01.80,120,21.01.05,0,Errors Limit for AC Process,US
CM$MAX_ITERATION_LIMIT,US,GMF: Actual Costing Maximum Iteration Limit for Circular Reference,1,01.01.80,120,21.01.05,0,,US
CM$RU_ERRORS_LIMIT,US,GMF: Standard Cost Rollup Error Limit,1,01.01.80,120,21.01.05,0,Errors Limit For Rollup,US
CM$USE_COSTING_EFF_ONLY,US,GMF: Use Only Costing Validity Rules for Cost Rollup,1,01.01.80,120,21.01.05,0,Use Costing Effectivity Only,US
CN_COLLECT_ON_ACCT_CREDITS,US,OIC: Collect on Account Credits,1,20.04.98,120,18.11.05,0,This profile option has been converted to a system parameter and is no longer in use.  Please set the system parameter to an appropriate value.,US
CN_COMM_RATE_PRECISION,US,OIC: Commission Rate Precision,1,13.11.97,120,18.11.05,0,This profile option has been converted to a system parameter and is no longer in use.  Please set the system parameter to an appropriate value.,US
CN_CUSTOM_FLAG,US,OIC:Default Custom Flag,1,01.01.80,120,18.11.05,0,This profile option has been converted to a system parameter and is no longer in use.  Please set the system parameter to an appropriate value.,US
CN_DEBUG,US,OIC: Enable Debug Mode,1,13.11.97,120,18.11.05,0,Setting Debug Mode to Yes writes these errors to the CN_PROCESS_AUDIT_LINES table.,US
CN_LOG_FILE,US,OIC: Enable Logging,1,24.08.98,120,18.11.05,0,If set to Yes, debugging messages are written to a log file. Only enable this profile option for debugging purposes if there are suspected problems with the application.,US
CN_LOG_FILE_DIR,US,OIC: Log File Directory,1,24.08.98,120,18.11.05,0,This profile option is now obsolete and will be deleted in a future release. Please discontinue use of this profile option.,US
CN_MARK_EVENTS,US,OIC: Enable Incremental Calculation,1,07.12.99,120,18.11.05,0,If set to Yes, every event is put into the Notify Log so that it can be included in the next incremental calculation.,US
CN_PRIOR_ADJUSTMENT,US,OIC: Prior Adjustment,1,01.01.80,120,18.11.05,0,This profile option has been converted to a system parameter and is no longer in use.  Please set the system parameter to an appropriate value.,US
CN_REPORT_SECURITY_LEVEL,US,OIC:  Report Security Level,1,13.11.97,120,18.11.05,0,This profile option is now obsolete and will be deleted in a future release. Please discontinue use of this profile option.,US
CN_SLEEP_TIME,US,OIC: Frequency of Batch Runners Status Check,1,01.01.80,120,18.11.05,0,Sets the amount of idle time between batch runner status checks performed by the parent calculation process.,US
CN_USER_EMP_NUM,US,OIC: User's Employee Number,1,03.12.97,120,18.11.05,0,This profile option is now obsolete and will be deleted in a future release. Please discontinue use of this profile option.,US
CN_USER_TYPE,US,OIC: User's Type,1,13.12.99,120,18.11.05,0,This profile option is now obsolete and will be deleted in a future release. Please discontinue use of this profile option.,US
CONC_ATTACH_URL,US,Concurrent:Attach URL,1,20.05.98,120,21.01.05,0,Include URL for request output with notification,US
CONC_CD_ID,US,Concurrent:Conflicts Domain,1,20.05.98,120,23.09.05,0,Identifies the domain within which all the incompatibilities between programs has to be resolved,US
CONC_COPIES,US,Concurrent:Report Copies,1,12.06.97,120,21.01.05,0,Number of copies to print for a concurrent process,US
CONC_DEBUG,US,Concurrent:Debug Flags,1,12.06.97,120,21.01.05,0,Currently used only for Transaction Managers,US
CONC_FNDRSRUN_MODE,US,Concurrent: Enable Request Submission in View Mode,1,05.11.99,120,21.01.05,0,Enable Request Submission in View Requests Mode,US
CONC_HOLD,US,Concurrent:Hold Requests,1,12.06.97,120,21.01.05,0,Temporarily hold a concurrent process,US
CONC_MULTI_TZ,US,Concurrent:Multiple Time Zones,1,20.05.98,120,21.01.05,0,Affects request start date defaults when set to 'Y'.,US
CONC_OPS_INSTALL,US,Concurrent:Oracle Parallel Server installed,1,06.10.99,120,21.01.05,0,Oracle Parallel Server option used with the database,US
CONC_PMON_METHOD,US,Concurrent:PMON method,1,12.06.97,120,21.01.05,0,Process monitor method ( RDBMS/OS/LOCK ).,US
CONC_PRIORITY,US,Concurrent:Request Priority,1,12.06.97,120,21.01.05,0,Priority for running a concurrent process,US
CONC_REPORT_ACCESS_LEVEL,US,Concurrent:Report Access Level,1,12.06.97,121,21.01.05,0,Provides controlled access of log/output files of requests to group of users based on the current responsibility of the user based on this profile option value,US
CONC_REQUEST_LIMIT,US,Concurrent:Active Request Limit,1,20.05.98,121,21.01.05,0,Maximum number of active concurrent requests for a user,US
CONC_REQUEST_STAT,US,Concurrent:Collect Request Statistics,1,20.05.98,120,21.01.05,0,Collect runtime statistics for concurrent programs,US
CONC_REQ_START,US,Concurrent:Request Start Time,1,12.06.97,120,21.01.05,0,Requested start time for a concurrent process,US
CONC_REQ_SUMMARY,US,Concurrent: Show Requests Summary After Each Request Submission,1,20.05.98,120,21.01.05,0,Set to "Yes" to make the SRS form (FNDRSRUN) display a summary of recently submitted requests each time a new request is submitted.,US
CONC_SAVE_OUTPUT,US,Concurrent:Save Output,1,12.06.97,120,21.01.05,0,Save the output from a concurrent process,US
CONC_SHOW_STAGES,US,Concurrent:Show Request Set Stages,1,20.05.98,120,21.01.05,0,Set to "Yes" to show request set stages in the concurrent request screens.,US
CONC_SINGLE_THREAD,US,Concurrent:Sequential Requests,1,12.06.97,120,21.01.05,0,Single thread process the concurrent process,US
CONC_TOKEN_TIMEOUT,US,Concurrent:Wait for Available TM,1,12.06.97,120,21.01.05,0,Seconds to wait for a TM to become available.,US
CONC_URL_LIFETIME,US,Concurrent:URL Lifetime,1,20.05.98,120,21.01.05,0,Minutes that a URL created for concurrent job output should live.,US
CP_REVISION_UPDATE,US,Service: Set Item Instance To Latest Revision,1,12.06.97,121,27.03.08,0,Controls whether a customer product's current revision is automatically updated when a revision update is ordered for an existing customer product.,US
CR$DATABASE_NAME,US,CR$DATABASE_NAME,1,01.01.80,120,12.07.05,0,,US
CR$EXPORT_HOME,US,CR$EXPORT_HOME,1,01.01.80,120,12.07.05,0,,US
CR$GEMMS_HOST,US,CR$GEMMS_HOST,1,01.01.80,120,12.07.05,0,,US
CR$GEMMS_OS,US,CR$GEMMS_OS,1,01.01.80,120,12.07.05,0,,US
CR$IMPORT_DIR,US,CR$IMPORT_DIR,1,01.01.80,120,12.07.05,0,,US
CR$MRP_FOR_CRP,US,CR$MRP_FOR_CRP,1,01.01.80,120,12.07.05,0,,US
CR$ORACLE_PASS,US,CR$ORACLE_PASS,1,01.01.80,120,12.07.05,0,,US
CR$ORACLE_USER,US,CR$ORACLE_USER,1,01.01.80,120,12.07.05,0,,US
CR$REMOTE_EXPORT_HOME,US,CR$REMOTE_EXPORT_HOME,1,01.01.80,120,12.07.05,0,,US
CR$REMOTE_HOST,US,CR$REMOTE_HOST,1,01.01.80,120,12.07.05,0,,US
CR$REMOTE_RHYTHM_HOME,US,CR$REMOTE_RHYTHM_HOME,1,01.01.80,120,12.07.05,0,,US
CR$RHYTHM_OS,US,CR$RHYTHM_OS,1,01.01.80,120,12.07.05,0,,US
CR$RHYTHM_PACKAGE,US,CR$RHYTHM_PACKAGE,1,01.01.80,120,12.07.05,0,Rhythm Package SWB or CRP,US
CR$RHYTHM_PORTNO,US,CR$RHYTHM_PORTNO,1,01.01.80,120,12.07.05,0,,US
CR$ROUT_ERRLOG,US,CR$ROUT_ERRLOG,1,01.01.80,120,12.07.05,0,,US
CR$SCHE_ERRLOG,US,CR$SCHE_ERRLOG,1,01.01.80,120,12.07.05,0,,US
CR$SIZE_ERRLOG,US,CR$SIZE_ERRLOG,1,01.01.80,120,12.07.05,0,,US
CR$SWB_BASE_UOM,US,CR$SWB_BASE_UOM,1,01.01.80,120,12.07.05,0,,US
CR$SWB_EXPORT_HOME,US,CR$SWB_EXPORT_HOME,1,01.01.80,120,12.07.05,0,,US
CR$SWB_IMPORT_LOGIN,US,CR$SWB_IMPORT_LOGIN,1,01.01.80,120,12.07.05,0,,US
CR$SWB_IMPORT_MAX_FILES,US,CR$SWB_IMPORT_MAX_FILES,1,01.01.80,120,12.07.05,0,,US
CR$SWB_MATRIX_NAME,US,CR$SWB_MATRIX_NAME,1,01.01.80,120,12.07.05,0,,US
CR$SWB_MAX_PORTNO,US,CR$SWB_MAX_PORTNO,1,01.01.80,120,12.07.05,0,,US
CR$SWB_MIN_PORTNO,US,CR$SWB_MIN_PORTNO,1,01.01.80,120,12.07.05,0,,US
CR$SWB_PORTNO,US,CR$SWB_PORTNO,1,01.01.80,120,12.07.05,0,,US
CR$SWB_REMOTE_EXPORT_HOME,US,CR$SWB_REMOTE_EXPORT_HOME,1,01.01.80,120,12.07.05,0,,US
CR$SWB_REMOTE_HOST,US,CR$SWB_REMOTE_HOST,1,01.01.80,120,12.07.05,0,,US
CR$SWB_REMOTE_RHYTHM_HOME,US,CR$SWB_REMOTE_RHYTHM_HOME,1,01.01.80,120,12.07.05,0,,US
CRP_DEFAULT_BILL_OF_RESOURCE_SET,US,CRP:Default Bill of Resource Set Name,1,12.06.97,2,04.05.00,0,Default Bill of Resources,US
CRP_SPREAD_LOAD,US,CRP:Spread discrete requirements,1,31.12.97,2,04.05.00,0,Spread discrete requirements that span multiple days,US
CST_EXCHANGE_RATE_TYPE,US,CST: Exchange rate type,1,12.06.97,120,30.05.06,0,Foreign currency exchange rate type,US
CST_INFL_ADJ_PRICE_INDEX,US,CST: Price Index for Inflation Adjustment,1,21.07.99,120,21.01.05,0,Price Index for Inflation Adjustment,US
CST_MGD_INFL_ADJ_CATEGORY,US,Item Category for Inflation Adjustment,1,06.12.99,1,06.12.99,44174,Items in this category need to be inflation adjusted,US
CST_MGD_INFL_ADJ_CATEGORY_SET,US,Item Category Set for Inflation Adjustment,1,06.12.99,1,06.12.99,44174,Items in this category set need to be inflation adjusted,US
CST_MGD_INFL_ADJ_CTG,US,CST: Item Category for Inflation Adjustment,1,06.12.99,120,21.01.05,0,Items in this category need to be inflation adjusted,US
CST_MGD_INFL_ADJ_CTG_SET,US,CST: Item Category Set for Inflation Adjustment,1,06.12.99,120,21.01.05,0,Items in this category set need to be inflation adjusted,US
CST_RU_WAIT_FOR_LOCKS,US,CST: Cost Rollup - wait for table locks,1,12.06.97,120,30.05.06,0,Determines if the cost rollup should wait for table locks or stop processing if a table lock is not available within a certain time interval,US
CST_UPDATE_COSTS,US,CST: Maintain Cost Privilege,1,12.06.97,120,30.05.06,0,Permit the user into forms and/or zones that update cost information,US
CST_UPDATE_DEBUG,US,CST: Cost update debug level,1,12.06.97,120,30.05.06,0,Standard cost update debug level,US
CST_VIEW_COSTS,US,CST: View Cost Privilege,1,12.06.97,120,30.05.06,0,Permit the user into forms and/or zones that display cost information,US
CS_AUTO_LAUNCH_WEB_WKFLW,US,Service: Auto Launch Web Workflow,1,18.09.98,121,27.03.08,0,Automatically launch web workflow whenever a new web service request is added.,US
CS_CONTRACTS_ACTIVE_STATUS,US,Contracts: Status for active contracts,1,23.11.98,121,27.03.08,0,Active status for a contract,US
CS_CONTRACTS_AR_BATCH_SOURCE,US,Contracts: Batch Source for Invoices and Credit Memos,1,23.11.98,121,27.03.08,0,Batch Source for Contracts,US
CS_CONTRACTS_DEFAULT_HDR_STATUS,US,Contracts: Default status of Contract Header,1,23.11.98,121,27.03.08,0,Default status of contract header,US
CS_CONTRACTS_DEFAULT_LINE_STATUS,US,Contracts: Default Status of Contract Lines,1,23.11.98,121,27.03.08,0,Default status of Contract Lines,US
CS_CONTRACTS_EXPIRED_STATUS,US,Contracts: Status for expired contracts,1,23.11.98,121,27.03.08,0,Expired Status of a contract,US
CS_CONTRACTS_TERMINATED_STATUS,US,Contracts: Status of terminated contracts,1,23.11.98,121,27.03.08,0,Terminated status of a contract,US
CS_CURRENCY_CODE,US,Service: User Currency Code,1,17.02.99,121,27.03.08,0,User currency code for multi-currency conversions,US
CS_DEFAULT_INT_CATEGORY,US,Service: Default Interaction Category,1,08.03.99,121,27.03.08,0,Default category for manual interaction entry,US
CS_DEFAULT_INT_METHOD,US,Service: Default Interaction Method,1,08.03.99,121,27.03.08,0,Default method for manual interaction entry,US
CS_DEFAULT_INT_TYPE,US,Service: Default Interaction Type,1,08.03.99,121,27.03.08,0,Default type for manual interaction entry,US
CS_DEFAULT_WEB_INC_ASSIGNEE,US,Service: Default Web Service Request Owner,1,18.09.98,121,27.03.08,0,Default value for web service request owner.,US
CS_DEFAULT_WEB_INC_SEVERITY,US,Service: Default Web Service Request Severity,1,18.09.98,121,27.03.08,0,Default value for web service request severity.,US
CS_DEFAULT_WEB_INC_TYPE,US,Service: Default Web Service Request Type,1,18.09.98,121,27.03.08,0,Default value for web service request type.,US
CS_DEFAULT_WEB_INC_URGENCY,US,Service: Default Web Service Request Urgency,1,18.09.98,121,27.03.08,0,Default value for web service request urgency.,US
CS_FIELD_SERVICE_ORGANIZATION,US,Service: Field Service Transaction Organization,1,18.09.98,121,27.03.08,0,Field Service Transaction Organization,US
CS_FIELD_SERVICE_SUBINVENTORY,US,Service: Field Service Transaction Subinventory,1,18.09.98,121,27.03.08,0,Field Service Transaction Subinventory,US
CS_FIELD_SERVICE_TRANSACTION_TYPE,US,Service: Field Service Transaction Type,1,18.09.98,121,27.03.08,0,Field Service Transaction Type,US
CS_ID_FLEX_CODE,US,Service: Item Flexfield,1,24.11.99,121,27.03.08,0,Select the Oracle Inventory Key Flexfield structure you wish to use when displaying customer product numbers.,US
CS_MC_CONVERSION_TYPE,US,Service: Default Conversion Type,1,17.02.99,121,27.03.08,0,Default conversion type for multi-currency conversions,US
CS_MINIMUM_SERVICE_DURATION,US,Service: Minimum Service Duration,1,12.06.97,121,27.03.08,0,Determines the minimum duration allowed for a service program.,US
CS_ON_LINE_ORDER_PROCESSING,US,Service: On-line Processing of Service Orders,1,18.09.98,121,27.03.08,0,On-line Processing of Service Orders,US
CS_RC_FIRST_ALTREGION,US,Service: Default Response Center Navigation Region,1,17.02.99,121,27.03.08,0,Default Navigation Alternate Region for Response Center,US
CS_RC_MENU,US,Service :Response Center User Menu,1,17.02.99,121,27.03.08,0,User Menu for Response Center,US
CS_RC_TOOLBAR_MENU,US,Service : Response Center Toolbar Menu,1,24.03.99,121,27.03.08,0,Configurable Menu for Response Center Toolbar,US
CS_REPAIR_DEFAULT_EXPENSE_ITEM,US,Service: Repair Default Expense Item,1,18.09.98,121,27.03.08,0,Default Expense Item used for rollup,US
CS_REPAIR_DEFAULT_LABOR_ITEM,US,Service: Repair Default Labor Item,1,18.09.98,121,27.03.08,0,Default Labor Item used for Rollup,US
CS_REPAIR_DEFAULT_MATERIAL_ITEM,US,Service: Repair Default Material Item,1,18.09.98,121,27.03.08,0,Default Material Item used for rollup,US
CS_RMA_LINE_STATUS_FORM_REPAIR_LINES,US,Service: Product Status When Returned for Repair,1,18.09.98,121,27.03.08,0,Product Status in the Installed Base when returned for repair,US
CS_RMA_STATUS_FOR_NON_REPAIR_LINES,US,Service: Item Status for Returns,1,18.09.98,121,27.03.08,0,Product Status in the Installed Base when returned for reasons other than repair,US
CS_SUPPORT_HR_ROLE,US,Service: Support Role in Human Resources,1,18.09.98,121,27.03.08,0,Support Role in Human Resources,US
CS_TASKS_CREATE,US,Service: Create Tasks Privilege,1,17.02.99,121,27.03.08,0,Decides whether responsibility can create tasks,US
CS_TASKS_UPDATE,US,Service: Update Tasks Privilege,1,17.02.99,121,27.03.08,0,Decides whether responsibility can update tasks,US
CS_TASKS_VIEW_ALL,US,Service: View All Tasks Privilege,1,17.02.99,121,27.03.08,0,Decides whether responsibility can view all tasks,US
CS_WF_ADMINISTRATOR,US,Service: Workflow Administrator,1,18.09.98,121,27.03.08,0,Oracle Service Workflow Administrator,US
CURRENCY:MIXED_PRECISION,US,Currency:Mixed Currency Precision,1,12.06.97,120,21.01.05,0,Precision to which to align mixed currency regions,US
CURRENCY:NEGATIVE_FORMAT,US,Currency:Negative Format,1,12.06.97,120,21.01.05,0,Negative format for currency.,US
CURRENCY:POSITIVE_FORMAT,US,Currency:Positive Format,1,12.06.97,120,21.01.05,0,Positive format for currency.,US
CURRENCY:THOUSANDS_SEPARATOR,US,Currency:Thousands Separator,1,12.06.97,120,21.01.05,0,Automatic Insertion of thousands separators.,US
CURRENCY_CONVERSION_TYPE,US,INV: Inter-Organization Currency Conversion,1,12.06.97,120,21.01.05,0,This is a profile for inter-org shipment when currency conversion is needed,US
CYCLE_COUNT_APPROVALS_TXN,US,TP:INV Cycle Count Approvals form,1,12.06.97,120,21.01.05,0,This is a profile for the Cycle Count Approvals form,US
CYCLE_COUNT_ENTRIES_TXN,US,TP:INV Cycle Count Entries form,1,12.06.97,120,21.01.05,0,This is a profile for the Cycle Count Entries form,US
CZ_CFG_DISPLAY_SELECTED_ONLY,US,OE: Configurator Display Mode,1,30.06.99,1,30.06.99,0,Sets the Configurator form to display only the items selected.,US
CZ_CONFIG_ENGINE,US,BOM: Configuration Validation Engine,1,05.08.99,1,05.08.99,35956,Configuration Validation Engine,US
CZ_UIMGR_URL,US,BOM:Configurator URL of UI Manager,1,05.08.99,120,21.01.05,0,Configurator URL of UI Manager,US
CZ_USE_SIMPLE_CONFIGURATOR,US,CZ: Use Simple Configurator,1,06.08.98,120,21.01.05,0,Select the configurator to use (HTML or Java),US
CZ_VALIDATE_ON_EXIT,US,CZ: Automatically Validate on Exit,1,12.08.97,1,12.08.97,0,Automatically Validate when OK button is selected,US
